Review Text,Rating
"natura park vacation just returned feb 23 wonderfull week natura park, stay great catolonia dec 2007 riu bamboo punta cana beach resort, resort service good grounds food room, no problems, negetive pool bar bad location service slow pool, beach bars better, anybody questions resort things contact, good resort,  ",1
"awesome, upgraded higher floor night honeymoon ecstatic hotel, super cool design invisibleshower drain room number lit hallway floor cage surrounding entire building, super comfortable bed, free wireless, awesome roof terrace suitable warmer weather, room service extremely reasonable terrible exchange rate cdn, free nespresso machine room, staff awesome getting same-day reservation michelin star restaurant madrid day left, definitely recommended,  ",1
"excellent accommodation excellent, club room special internet offer rate website, club room free breakfast free minibar extra free stuff room dedication check-in desk free wifi reduced rate valet parking free bar free easter eggs kids, service quality, really nice friendly, place spotless obviously just, not cheap best business class hotels stayed, thoroughly recommended, great location,  ",1
"clean nice decor ok rates new wife spent 7 days nights coral princess honeymoon puerto rico, room clean decor charming mix traditional spanish local artwork tasteful modern furniture staff generally helpful, breakfast ok non-varying assortment pastries orange juice coffee bananas wrapped slices cheese lunchmeat croissant bread, hot tub 3rd floor unavailable general use occasion did use did not work properly, inexplicably small drinking glass available room asked suppose not complain, shower ok lacked force streams frequently cycle warm cold no apparent reason, price 110 night plus tax plus energy surcharge 8.00 day previously unaware little steep room size amenities, big question stay, yes doubt certainly check bargains places, hint not rent car days plan lot driving, driving parking ok times major headaches, bus publicos taxi save money aggravation, el yunque old san juan n't bother going ponce unless fond finding way labyrinth-style unmarked streets direction, told vacation pr stay coral princess memorable, hope vacation wonderful,  ",1
"excellence just ok boyfriend stayed hotel 8/11 time staying inclusive adults resort, peaceful relaxing vacation, property clean staff friendly, brush spanish problem communicating staff, beach absolutely beautiful, utopia, highly recommend taking helicoptor airport, took hour half hotel 2 hours airport bus tropical storm came day lot pot holes roads hotel.the food just ok ask premium alcohol cheap stuff drinks, bring buy bug spray, got eaten alive, loved saxaphone player played lobby evening, played jazz music romantic, liked music bought 2 cd 20.00, got home tried play cd players n't work, sent emails domingo hotel concierge, travel agent called hotel, told mail new cd, weeks ago, nice vacation,  ",0
"great service amenities tiny rooms booked room checked day got discounted rate save hkd final rate hkd, agent checked helpful, showed room floor price harbor view consider options.in end got room beds, room 1 bed size, just barely large beds desk view windows nice n't harbor view, south room peninsula hotel rooms nicely furnished desk working including fax machine computer/tv display, tv number chinese english channels movies.the internet 120 hkd 24 hour card, did n't avail option, room fruit plate couple free water bottles refrigerator, no microwave air conditioning worked lighting good, bed comfortable not firm soft, outlets supplying 120v power prong usa-type plugs room near desk bathroom, bathroom included shower/bath reasonable size, shower comfortable, sufficient water flow temperature hotel nice open hallways comfortable lobby doormen, bar restaurant pricy expect hotel.since room pretty small n't recommend planning spend lot time room, assuming going n't pick better location tsim sha tsui nathan road, great restaurants shopping clubs bars doorstep,  ",1
"perfect amsterdam hotel stayed 2 nights friends weekend trip amsterdam, location great right canal pick boat tours van gogh museum vondelpark 5 minutes walk bars restaurants leidseplein nicer dam square central station area, red light district dam square 20 minute walk short tram journey honest great not right hordes tourists especially stag/hen parties, lots nice streets explore foot hotel bars/cafes/restaurants experience slice real amsterdam life, reception area rooms recently refurbished modern stylish, breakfast room not bit shabby compared parts hotel assume list refurb, great base explore amsterdam,  ",1
"perfect dutch german sunlounge lovers stayed partner 21st sept till 6th october.here facts help decide clean comfortable rooms set magnificent garden especially night lighted- nice swimming pools beware selfish people towels early morning n't plan use sunlounge- poor beach poor sea unfit good swim- gorgeous spa massage center expensive beach massage- restaurants average overpriced- friendly staff rapid servicewe stayed sanur base exploring island.my main advice travelers stay bali avoid spending time exclusively hotel premices especially europeans americans pls spare long flight plan stay pool cheaper nearer destinations driver guide explore island breathtaking landscapes temples palaces, let guide introduce elaborate balinese version hinduism numerous handicrafts.do n't hesitate contact want know,  ",1
"great location location hotel perfect right middle, catch cable car like walking hilly streets walk just, chinatown union square especially close, rooms small clean, staff friendly small bar area lobby, vallet parking nice car, explore san francisco not hotel great place affordable price paid 150/night included vallet parking,  ",1
"awful management hotel rude ill mannered, dont know accents foreign leave feeling just visited corrupt world country right middle san francisco usa, constantly feeling little way surreptitiously dollars underhanded scheme another.when went desk complain brazenly overcharged not alone.be wary n't stay,  ",0
"good choice, felt compelled contribute trip advisor valuable resource, giving considering majestic colonial booking trip, hope review helps make decision stay majestic colonial.my wife couple stayed 8-11-07 8-17-07. relaxation trip opportunity spend quality time dear friends, friend scoured internet including trip advisor make best decision sight unseen all-inclusive resort stay punta cana, finding vast majority reviews positive using gut feeling booked trip majestic colonial travel agent best deal.first like address unfavorable reviews majestic received know slight doubt placed decision-making process, looking particular vacation idea good vacation not necessarily coincide else__Ç_é_, fairly well-to-do individual does fair share business leisure travel stress majestic good property, based experiences general travel resort certainly meet exceed travelers expectations, idea quality service level consider excellent regularly stay places like waldorf-astoria manhattan various ritz carlton properties bellagio las vegas properties caliber, not bragging trying let know experience used to.with said surroundings accommodations majestic colonial did not disappoint, fact pleasantly surprised aesthetics property, opinion feeling having minor issues physical appearance quality resort likely nearly impossible, hate blunt complaints read reviews petty can__Ç_é_ help imagine nightmare reviewers time interact service-oriented business, giving majestic, developing country resort overall lot places u.s. lot competition, can__Ç_é_ satisfied service-wise surroundings you__Ç_éÈe probably suited country club want consider lowering standards realistic.now no way saying majestic perfect way, feel majority concerns presented attributable cultural differences environmental national economic influences, try address commonly referred majestic.as infamous regularly occurring comments bathroom layout different used home u.s. stayed junior suite direct pool access spacious room basically open space, bathroom area room walk door, double vanity dual sinks wall room, looking sinks jacuzzi tub space opens bedroom/sitting area, left sinks left wall toilet shower, frosted glass door shower quite spacious marble floors tile match marble floors entire room, toilet similar stall public restroom not room public setting, wife needed extended stay restroom person did choose patio minutes, opinion not deal breaker reviewers feel, just think people need complain about.the food beverage situation quite acceptable, food quite middle-of-the-road quality sitting acceptable large buffet, approach buffet mental picture hotels upper quality las vegas not disappointed, breakfast decent good selections, looked days, lunch dinner acceptable liked day not available day, rotate featured items day did staple items available day, food really subjective matter consider somewhat picky eater did just fine, mentioned specially-themed restaurants choose steakhouse beach probably best, chateaubriand truly good rivaling nicer steakhouses to.finally wish acknowledge level service majestic, experience vast majority staff exceptions extremely accommodating truly committed making experience great, admit advantage- advantage want mention benefit gracious hospitable staff members majestic, advantage obvious shame mentioned, tipping folks, i__Ç_ée read lot offenders saw not reviewers point observe people people not tip staff, personally not understand people trip, all-inclusive yes gratuities, don__Ç_é_ know distributed actual people serving, you__Ç_ée basically covered trip expenses ahead time can__Ç_é_ life reason not tipping extremely cheap having no business taking vacation, tipped regularly proportionally day receiving royal treatment went, sadly partially fact tipping staff minority, can__Ç_é_ help think probably explains people reporting poor service, small 1 round drinks 1 person meal long way staff, monetary compensation impression people appreciate simple recognition hard work, like mention reviews stack dollar bills bank head there- make sure tip outlined number people party, spent 100 tipping entire days wife feel did people did, leave couple dollars pillow morning housekeeping- truly unsung heroes, can__Ç_é_ afford refuse severe financial problems reprioritize need vacation simply cheapskate.i__Ç_éö like wrap short comments areas, beach- gorgeous, soft sand pinkish color hold hand, coral rock reef 150-200 yards offshore break waves hit shore rocks close, large easy spot- simply walk, no means rock-infested beach, team__Ç basically group fun-loving employees organize beach pool games dancing exercise routines, fun- open-minded participate watch sidelines, shows night- michael jackson impersonator entertaining fun hearing old songs seeing theatrics, didn__Ç_é_ catch shows, rum lover prepared strictly dominican-branded options, i__Ç_é rum guy ended switching options, frozen drinks rum good, didn__Ç_é_ row sweet drinks tough, presidente beer good- somewhat corona-like.in closing hope review comes rational level-headed approach place, truly gorgeous resort food drink decent especially considering value/price equation stay, staff overall outstanding encountered stellar experiences outdoor bar just main building pool, hard service night reason, bring dollar bills tip- goes long way, finally book trip enjoy, know going,  ",1
"sumner excellent, just got trip london loved sumner, staff extremely efficient courteous make good restaurant reccommendations hotel pretty brand new ask 99 pounds night, rooms bathrooms decent size sparkling, beds extremely comfortable maybe isnt good thing harder actually, ha, ha, room plasma tv digital cable hard leave room tv uk quite addicting, shower nice size great water pressure yes gilchrist soames soaps shampoos cute little basket room breakfast room modern adorable english breakfast included definitely up.the lounge comfortable use london guidebook location ca n't beat marble arch sumner literally 3 minute walk marble arch tube station hyde park definitely reccommend staying sumner gladly stay sad leave, really perfect little hotel,  ",1
"excellent, just returned 2/13/06 eight-day visit, resort simply beautiful, premier club nesters, unfortunately paid extra price children, second day noticed not pool.the room nice king size bed, spacious immaculate, maids attentive needs despite language barriers exist times, definitely decided learn spanish, premier club swimming pool swim-up pool bar, eddy alexander awesome bartenders happy, met lot people nice, new friends sure.we did italian mexican steakhouse seafood ala carte restaurants, no not like olive garden red lobster food better resorts visited dominican, buffets plentiful eat resort huge trams quite handy older types, visited beach times heavily populated, truly beautiful beaches seen.the weather good day hours rain, warning tile floors immaculate slippery wet, guest ended wheelchair took tumble, nothing embarassing anything.the casino bit joke did provide winding end day.the problem dominican airport, suffice say wife missing 100 purse wedding ring, long story not jewelry going xray, told not, discouraging.as said worth money, highly impressed attempts speak english staff, times comical, staff smile faces, learned bartender works 25 straight days 1 week lives 9 hours bus resort, n't think happy 25 days.a definite must-see dominican republic, feel free email questions,  ",1
"disappointing just retuned 5 nites property, checkin check-out disapppinting.. told no ocean view rooms availabe room overlooking entrance smell diesel fuel shuttle buses.also felt hotel looked tired, rooms needed updating n't clean expect.on positive note pool area grounds beautiful staff friendly slow serve.bottom line not return, 3 star propery best,  ",0
"hot nights hotel actually pretty nice, outside looks respectable inside does, room typical euro small, reserved double bed got singles pushed, respectable area town i.e, no homeless like, nothing close, places walking distance nothing really close, plan walk 20 mins way van gogh museum, worst thing night day hot rooms ovens, room little window did not, advice bring fan, youll thank later, dont care taking tram town bring fan hotel good priced,  ",0
"absolutely fantastic, husband spent 6 nights h10 raco del pi beginning september, loved, booked asked politely room balcony, not did balcony got, room 14 foot ceilings balconies double opening doors walls, does better, honestly perfect, quite hot week really appreciated air conditioning, normally priced room not upgrade way.many people mentioned large clean modern bathrooms fit description, location unbeatable, walk las ramblas beach area la raval cathedral museums great shopping loads restaurants course gaudi works, metro moments walk hotel ca n't foot.we nothing complain noise department, yes street people day closed doors quiet room, night hardly soul.the staff super friendly helpful, no problems solve greeted smile friendly word coming going out.this hotel really lives billing, heartily recommend,  ",1
"good location excellent value europa conveniently located duomo accademia, seniors travelling light no difficulty walking train station minutes distant, gassem miriam management helpful solicitous spoke excellent english, bedroom bath accommodations clean comfortable breakfast spread good, europa best value trip included stopovers verona venice rome, recommend europa friends,  ",1
"stay, absolutely nothing make think staying dump lost money stay fleapit, rooms filthy decor unbelievable management insist keeping payment stay endanger health, hotel recently refurbished n't room recently redecorated mind refurbished,  ",0
"friendly run hotel, enjoyed stay hotel, rooms clean ac worked breakfast plentiful fresh dvd books use, location makes moving city easy, tommaso helpful helped reservations restaurant bookings arranging taxis required nothing trouble, happy hour bonus able speak fellow travellers hour, minor issue room faced alley marketsellers used store trolleys started rolled past window 4am, slept window open night speaking tommaso pointing problem suggested window closed night did greatly helped noise reduction, windows double glazed,  ",1
"fantastic treat, estherea jewel, reception desk size room decor beautiful amenities cleanliness establishment welcomed thrilled, booked room overlooking canal, sun flooded room 3 floor ceiling windows, eventhough n't spend time room coming comfortable room joy, immaculate, bathroom huge 2 sinks lots room, loved towel warmer location n't better, lots restaurants hotel pubs cafes, bakery right corner delicious pastries croissants breakfast day fresh squeezed orange juice, transportation fantastic, hotel 3 blocks dam square 5 minute walk tram 3 stops central station, room 300/night worth comfort hotel offers, hot tea coffee hot chocolate available day lovely lounge library lobby enjoy rest,  ",1
"excellent hotel hk fantastic birthday surprise, wife booked night stay birthday surprise having hong kong, arrival upgraded harbour view room executive floor, proved excellent choices, excellent view hong kong island window encompassed entire wall room, facilties provided executive floor lounge proved equally excellent breakfast afternoon tea evening reception complete high quality hors d'oeuvre fantastic friendly service, benefit staying floor easy access cold rooftop pool lounge fitness centre.we staff accomodating helpful friendly polite, sorting restaurant reservations popular busy restaurants general advice concierge helpful, check-in staff friendly polite.in summary highly recommend stay hotel whilst hong kong no hesitation staying, fortunate travel parts world frequently definitely recommend hotel comfortable relaxing place stay frenetic city.unusually no criticism make hotel facilities staff highly recommend stay, did book harbour view room executive floor wo n't regret,  ",1
"tropical paradise open minded, spent week feb. 6-13 2004 bavaro princess punta cana, wo n't bother telling details resort think people, just tell things wish known went, n't necessarily good bad things just things lessened surprise aspect vacation, arrived airport rush quickly pay 10 enter country make sure bring cash, bus resort prepared anxiety provoking traffic situations, tons mopeds vehicles passing right no traffic lights stop signs intersections bit chaotic, remember people day n't alarmed, hotel absolutely beautiful, grounds crew crack dawn morning cleaning grounds, weather perfect, beach best beach punta cana fact saw people resorts beach best, night 5:00am gigantic cock roach, little scared sleep saw hotel people came sprayed room, little unsettling, food n't bad just not liked taste wish brought food home, definitely vip package worth, room literally 15 ft. beach night dusk stroll beach just sit think saw, n't know places world sit tropical paradise yard, trip worth time spent night beach, not make international calls no matter cheap tell, not cheap, expensive, not use credit card, exchange rate changes quickly time transaction makes charged totally different, great turns favor end spending lot planned, airport thatched roof pay 20 leave country make sure n't spend cash, remember english n't spoken people try patient, europeans americans, just open mind person ca n't deal change specific list needs vacation probably n't place, just want tropical paradise completely away americanized people place completely relax not worry thing day week bavaro princess place,  ",1
"outstanding excellent choice accommodation, difficult criticise, hotel need friendly staff excellent concierge service pool gym facilities, room stayed excellent extremely comfortable beds great view downtown boston, strongly recommend, 1st class,  ",1
"excellent excellent excellent.., stayed nights start november, excellent location excellent staff excellent price,  ",1
"second stay fabulous second time staying antiche figure, visit time end wedding/honeymooon travels italy, party 7 upgraded residence suite stayed main hotel, loved stay new suites great beautiful furnishings sitting area best hair dryer used entire vacation, breakfast wonderful.my little nephew got surprise gondola toy checked out.the location great, stay venice antiche figure,  ",1
"excllent location lovely hotel stayed hotel 3 nights july 2004 location hotel central walking main tourist areas amsterdam walkable station approx 20 mins dont luggage quite street no noise, room overlooked canal clean good decor, added make enjoyable short break lovely city amsterdam, highly recommend hotel,  ",1
"beautiful hotel great location shangri-la located orange grove road just minutes walk orchard road, lobby hotel gorgeous great restaurants hotel try chinese restaurant shang palace avocado ice cream die, blu upscale restaurant floor great views fabulous menu great business entertaining gym swimming pool fantastic best singapore, rooms nice stay away garden rooms outside heat/humidity best hotel stayed singapore definitely recommended,  ",1
"new hotel staff new hotel friendly guests positive, room double bed room tiny bed took room, bed shower facilities brand new excellent, lcd television screen delight well.one thing disappointing hotel lack amenities in-room facilities, location hotel no option expansion way restaurants gym sauna pool, suppose trade excellent proximity central station, understandable, disappointed no in-room information television channels wireless access reception details local shops services usual brochures, happy minute price got consider options little pay price, despite lack extra facilities happy stay central regent,  ",0
"padma awesome husband went padma hotel bali 8 days end march 2008. stayed padma september 2005. 6th time bali, stayed deluxe room 2nd floor, bit disappointed room not ready arrival got temporary room 1 1/2 hours, location really good 30 minute walk kuta restaurants jl padma excellent recommend bianco chocolate volcano dessert rocks indo national cleanliness awesome cocktails super cold beer posers bar, legian pub staff really friendly drank stupid cocktails night pass time midnight horror flight agus pub great company, padma, breakfasts exactly hoped, massive amounts different foods really clean set, waffle pancake stand sugar heaven, staff breakfast area not feed make happy, huge outdoor area duh, course busy, hotel 400 rooms, short supply food wait minute line twice big deal, custom omlettes boot, paid 22 aud japanese restaurant hotel tenkai buffet dinner night, said bit girl comes japanese food, blown away, bloody fantastic food, not, green tea/ chocolate pudding thing dessert dying, usually 10 person dinner bali holy moly worth, highly recommend, hotel quiet gardens beautiful clean security gate 24/ 7. pool area large n't listen says not rubbish, no not abundance towels draped loungers reservation, got selection good seats pool time went, staff friendly, room clean spacious, hallelujah dvd players rooms, highly recommend ambiante reflexology spa 200 metres hotel, padma great value average far, going september,  ",1
"excellent location, husband stayed antiche figure nights early, room floor street level quite large overlooked canal, busy location n't like street noise voices laughter gondolas no cars, ask room higher canal, location canal train station great lugging bags bridge stairs, oh, staff great francesca especially, breakfast fine coffee automatic machine dining room, avoid consider coffee lover, ask staff make espresso americano real machine bar, trust, oh try little cafe alley adjacent hotel cafe right laundry facility, make excellent sandwiches,  ",1
"nice n't mind walking honest like really modern hotels, n't like character hotels old musty character, hotel fit perfectly.it modern clean seen sterile like hotels described above.the rooms nice good bathroom, website photos not misleading.it pretty reasonable price breakfast italian hotel stayed nothing specialnow..the big thing location firstly really difficult taxi recommended place minute journey walked station terrible thunderstorm got really lost trying hotel.once bearings 10 minute walk il duomo tops, considering duomo pretty centre florence think considered central position, assume people complained location n't like walking case florence wrong place period, true not hotel like bars restaurants did n't worry me.all certainly return hotel florence,  ",1
"good hotel good hotel good location helpful staff, room big clean, arrived not sure got 2 beds, asked manager desk 2 beds no problem getting room 2 beds unlike hotels stayed, not recommend breakfast better money especially hotel close restaurants cafes, definitely stay,  ",1
"good value noisy stayed 5 nights, large rooms clean, no real extras like pool safes, free parking transit outside door, restaurants walking distance, noisy times bar hotel station just street hotel main street going city,  ",1
"excellent choice hotel excellent pick, arrival dest clerks friendly accomodating, reviewed requests assured happy room, asked quiet room away elevators ice machines higer, years travel taught ask things time reservation confirm check, desk clerks pleasant, received free bottled water company met day given free bottled water able room shortly arrival, room small clean nicely decorated, bed comfortable bathroom clean adequate, not operate remote controls left hours asked desk clerk assured working return did, hotel quiet night slept, aside waking room 62 degrees looked thermostat checked retired night automatically set lower degrees night, not problem turned fine, heater quiet, great lunch hotel bar/restaurant, wonderful, everybody accomodating bar personell figured change channel bar television request good attitude, breakfast attendant morning pleasant, continental breakfast start day fresh bagels muffins crousant coffee juice tea, location perfect minutes sights check bell man walked corner catch cab train station save money cab picked hotel door, pleased hotel definetly return,  ",1
"nice hotel great location really enjoyed stay hotel calzaiuoli, rooms family nice clean, surprised hotel rated 3 stars, location excellent, great able walk right door hotel fingertips, location advantageous allowed teen-aged sons walk sites florence hotel easy reach, staff n't friendly helpful italian cities polite,  ",1
"excellent location stayed beginning 9 friends, thought location hotel excellent close main attractions easy walk, situated right flower market, room average sized clean did job small balcony nice view, staff friendly helpful no complaints, quite good value money, friends fabulous weekend amsterdam jolly carlton served,  ",1
"fair choice decent rate giving hotel 3 rating price paid, left minute sort exhibition going frankfurt hotels fully booked ones not asking extortionate prices, chose savoy proximity station, unlike station hotels did n't area particularly rough went dinner evening young female did n't feel unsafe, mention not restaurants near hotel, room pretty average paid 275 euros think worth 120 maximum, breakfast selection good problem tables taken staff did n't keen help ended leaving plate having breakfast station.i recommend hotel 150 euro,  ",1
"tripadvisor reviews did n't let, previous reviews said true, hotel deserves list hong kong, room decorated little integration technology lot better, bad thing internet not free.the cisco ip phone thing actually quite fun play, did know text sms world phone free, meeting friends hong kong lot cheaper easier, time did n't buy local prepaid sim card functionality.fitness center awesome, loved views, not planning work out.. just view.as know right mtr subway station stops away main shopping area tsim sa tsui.free internet 5th fl portal quite disappointing, xmas 09 not machines, machines actually blocked access facebook websites n't know, later used imac fine no blocks strange.the shopping mall hotel longest escalator seen life, shopping great idea bored night, xmas stores close midnight, love asia/southeast asia staff friendly, wanted try new places eat places prebook bc xmas staff recommended place called goungzhou garden shopping mall 3rd fl, wow food place amazing, chinese food like fusion chinese food suitable comes southeast asia australia sure, try.over perfect place n't mind crowd mtr station,  ",1
"quiet city centre hotel room fairly large room large bed plasma tv, disabled room whhich did not efficicent layout desk bed kept walking chair, no view outside room quiet.bathroom good size cleanstaff friendly helpful.i stay seattle,  ",1
"pre cruise stay like reviewers booked hotel aone night stay flying uk taking car service porteverglades join cruise day, lucky shuttle bus turned minutes exiting terminal building.our room good size clean provided amenity required, staff pleasant helpful, breakfastwas relatively good free hotel breakfast, hot foodwas n't hot plenty cereals pastries fruit yoghurt.i booked hotel strength reviews site reliable source information,  ",1
"nice central location recently returned 2 night stay muse, time staying hotel usually stay omni berkshire, hotel located 46th st 6th 7th avenues close subway times square rockefeller center enjoys location convenient things, proximity times square comes street noise experienced staying east omni, room 7th floor 705 faced 46th street lots people cackling/laughing late night 3am, second night did n't bother acclimated able ignore it.check fast friendly efficient, executive king room smaller rooms omni price point just person not problem complaint just observation.the bathroom adequate space useful layout toilet did not interfere closing door tub problem hotels sometimes.one thing odd room really ca n't window standing chair, windows set 2 foot wide ledge 5 feet high really ca n't street unless drag chair stand really just looking upward.the room maintained clean, furniture good condition, appears hotel process redoing rooms furniture delivery truck delivering mattresses items.each evening 5-6pm wine reception lobby, did not advantage amenity saw setting night, believe said complimentary coffe tea available 8-10am morning near restaurant, enjoyed stay muse consider future stay especially theater extremely convenient walking afterward,  ",1
"fabulous hotel priceline rates, got last-minute deal priceline.com 100/night hotel july 9 10. little concerned reviews read hotel poor service station street priceline guests getting bad rooms, happy say service received fantastic especially david concierge not helpful, dealt courteous friendly professional, gave double room requested traveling father family reunion.our room gorgeous marble bath glass shower deep tub beautiful really enjoyed flat screen tv fine linens beds, ample room storage brand new, room west building view basically old warehouse door remodeled, heard construction noise noise department guests, fitness center unbelievable hotel better gym home, did not eat hotel public areas lot people enjoying rum bar.i read hotel not convenient location ca n't imagine think, block half t south station 10-minute walk aquarium tour trolleys start quincy market little italy, walk aquarium little italy takes waterfront safe attractive area dark, walked little italy night fantastic italian food cannolis cappucinos, david concierge recommended places try fantastic, aquarium took 29 trolley tour took city 2 hours included free harbor tour, ca n't recommend hotel highly especially price paid, stayed holiday inn portland maine trip did n't come close 3* accomodations promised paid 153/night new england july, stay intercontinental boston highlight trip, really enjoy hotel stay heartbeat,  ",1
"brilliant helpful staff excellant location stayed raddison 7 nights june young baby really pleased hotel central location helpful attentive staff expecially porters doormen helped baby buggy, room nice large bathroom, rooms did not entirely soundproof worry junior started screaming room service 4 occasions pretty good variances quality, breakfasts really nice huge variety food choose,  ",1
"radisson sas n't better, stayed radisson sas hotel paris bolougne august 2006 nights, expectations hotel high did n't dissapointed offered help luggage entered hotel friendly staff gave nice cosy room 8th floor excellent view eiffel tower hotel guest rooms contemporary furnished designed nice warm colors, breafast buffÄe excellent nothing ask annoying thing waiters kept asking wanted refills coffee time biggest concern distance attractions paris highly efficient metro able reach sigts no time, walk hotel eiffel tower takes roughly hour metro minutes conclusion best hotels stayed love return,  ",1
"nice hotel, nice hotel heart city, think picturesof hotel old sites, receptionist informed hotel complete renovation, rooms nice airconditioning, amsterdam book hotel,  ",1
"love love loved, say best experience lives class hotel, service exceptional overall feel location far best, treated stayed star hotels, view lanai city view ocean welcome got better, cant say, going hotel waikiki lots kids beach awesome, not say, hope fun did, year, kids love ocean beach it.. checked hotels far greatest.. rooms bit tight cares really time spend room, kids elated joy miss, thanks peter ray pool hut treated like gold aloha,  ",1
"little flashy loved did like hotel.they got cool thing cafe-type place lobby sandwiches stuff open 24/7 like included, staff nice just guy annoying, stephan think rooms pretty cool, cold.yeah thats, good value good location, enjoy oh theres not real restaurant, just cafe, does breakfast,  ",1
"highly recommended spent 4 nights piet hein march.it clean comfortable staff friendly helpful.it located places visited easily reached foot.would recommend hotel looking spend time amsterdam,  ",1
"looks no brains stayed clift twice times experience mixed, hotel looks great clean cool lines high ceilings big windows comfortable beds, standard room pretty small, stayed corner room suit nights room glamour filled light good views, service poor spotty indifferent, staff desk overburdened phone calls handling guests harried rushed not warm, dollars night bedroom suit expect kind service, ritz-carlton covered chintz great service absense good service appreciate staff warm exhibit modicum charm beautiful hotel.i say best way hotel like beautiful girl party nothing say,  ",0
"great hotel hotel just perfect night stay florence.right train station super convenient, able make quick trip pisa checked close station, 10-20 minutes walk duomo museums able wanted just 1.5 days including pisa, free internet use 5 computers provided, loved contact family easily excellent breakfast morning hot cold items.friendly staff spoke excellent english.our room big think family rooms bathroom nice shower no bath not big deal just little harder bathe baby, quiet too.provided lovely little crib/playpen baby nice clean bedding, bed little uncomfortable, 2 single beds pushed common europe squeaky.we arrived early effort room ready right away, not ready going store luggage did checked tour city catching train definitely stay,  ",1
"hotel ifa great reviewers just whingers, wish write optomistic review hotel ifa villas hope people booked apprehensive having read reviews, just returned boyfriend fantastic time really not fault experience just minor issues did not affect holiday all.accommodation better expected spacious excellent air-con well-cleaned maintained daily maids, sheets towels changed water replenished, perfectly fine.transfers/rep transfers comfortable punctual no problems, rep hola tours excellent provided info needed gave mobile no booked trip behalf.staff excellent, n't expect lot english speakers people sooooo hard working efficient attentive friendly, recieved fast service restaurants water example constantly topped up.food main buffet restaurant excellent choice variety including stuff cooked buffet closed think not busy use, pizzeria gorgeous beach grill, la carte restaurants fantastic, posh served food pay fortune, oriental favourite.pool main pool construction, did n't bother plus beach, main pool looks fantastic finished, building work pool music n't noticable plus builders finished relatively early, animation crew not thing not persistant trying participate good.beach gorgeous, best, lovely sand clear blue sea, surprising array fish shallow areas snorkelling, overall great week ca n't imagine got better resort, excursion saona island brilliant worth doing place pure paradise, easily stayed 2 weeks relaxing holiday excursions order add variety, definitely recommend think worth returning year work completed,  ",1
"lovely stay lovely hotel tripadvisor hotel reviews helpful finding accommodations, booked hotel 8 nights february 2006 based reviews website, did not disappoint, husband stayed deluxe room sixth floor overlooking small courtyard, did not problems ceiling height uniform height, room quiet dark shades closed just like, surprised learn internet access not free informed desk reservations indicated included waived charges, location pricey higher-end section paris conveniently located, concierge helpful making restaurant reservations stay, restaurants ones requested did not opportunity try concierge recommend, husband luggage delayed 2 days en-route italy concierge helped track status ensure delivered room, used pool sauna 3 times relaxing way end day, complaints minor did not turn-down service night, drinking water provided room day checked, sauna not turned time desk fetch turn controlled locked cabinet sauna took long heat did not stay, did not try breakfast hotel did enjoy nice cup coffee morning, not hesitate stay,  ",1
"superb hotel room mate alicia excellent hotel great location staying madrid, returned weekend 3 night stay hotel n't fault, friend executive double room amazing terrace room 403 friends junior suite room 303 equally impressive, rooms spotless spacious excellent air conditioning cold times not necessary, staff friendly polite helpful times pleasant chatty, breakfast tapas bar substantial plenty choice, definitely recommend hotel stay madrid, great hotel great location great value,  ",1
"not worth stayed grand occidental punta cana week not impressed, beach cleaned food good long ate buffet pizza taqueria, drinks decent good service bar, check horrible no customer service skills, got line long clerk available help, tourist waited patiently line people coming complaining room, told did n't key safe box room not available 6:30 p.m. finally got room bed booked junior suite clerk reported did n't junior suites hotel blamed travel agency, sales people hunted different prices given different foreigners, finally got key safe box days later charged, asked speak supervisor available, n't recommend resort anybody, better places customer dollar worth penny,  ",0
"great hotel not regular 5 star hotel inhabitants decided splurge spend night argonaut recent trip sept 2003 ca, hotel dream staff friendly helpful location convenient 5pm wine tasting free excellent, ended staying 2 nights room overlooking golden gate.. highly recommend hotel planning trip s.f, area complaint 32.00 night valet parking fee optional,  ",1
"recommended stayed 3 nights january definately stay, hotel spotless room looked recently redecorated, n't huge room paris standards plently big 2.the breakfast unfornately n't buffet style sit plate croissant small baguette pastry, lady bring coffee tea chocolate, help cereal yoghurt juice, metro opposite not far train station. 5 minutes, loads restaurants 10 minutes walk, area pretty safe too.overall happy stay reason n't stay stay central area,  ",1
"great stay hotel new amsterdam best friend selected hotel based tripadvisor reviews definitely not disappointed, central area town walking distance longer walks, niewmarkt red light district shopping areas van gough museum ryksmuseum couple blocks away anne frank house close coffee shops restaurants, better took train schipol centraal station 4 euros hotel 10 minute walk centraal handy b/c lug ton luggage staff super friendly helpful, people mentioned hold luggage locked room arrive early, stayed room 121 canalside double 3rd floor think walk narrow steep flights stairs, not problem staff carried luggage stairs, room nice clean excellent value amsterdam, europe no central air conditioning temperature mild stay did not cause problems, hairdryer bathroom sure bring soap shampoo provide shower gel free coffee 24 hrs day fancy coffee machine free high-speed internet access lobby complimentary breakfast consisted pastries toast fruit hard-boiled eggs cereal types juice milk coffee, tasty nice experience recommend,  ",1
